1.775258156938547938e+00 -1.337614457088959652e+00 1.563309229395495770e+00 -2.527650115398075048e+00 -5.930748552135599994e+01
9.041174515217438312e-01 -1.352597526972802333e+00 1.681581355377157472e+00 -2.609890571840300044e+00 -4.119562471283322225e+01
1.879923306636727798e+00 -1.729397847109493291e+00 1.641168894941021472e+00 -2.886612750257188775e+00 -5.591797802248750315e+01
1.944526926975416625e+00 -1.591759995203900990e+00 1.657319617952693669e+00 -2.828407786365806587e+00 -5.576335677300685489e+01
1.679106278084653292e+00 -1.468038483275297734e+00 1.563919638196495487e+00 -2.620554113140556307e+00 -5.342309757970647155e+01
1.521180311621949333e+00 -1.407764261125542760e+00 1.653726722595996623e+00 -2.498977381349781535e+00 -5.561010660804178229e+01
2.001519214398923552e+00 -1.260370090798214937e+00 1.442262194631803274e+00 -2.391810027146597406e+00 -6.994123572635899677e+01
1.556297317249502044e+00 -1.480603085598375834e+00 1.610765362527309952e+00 -2.686522738211348127e+00 -5.043568859965721174e+01
1.270493986038966128e+00 -1.548413599041035038e+00 1.661161890699456078e+00 -2.764919474718969816e+00 -4.579938331738186719e+01
1.616060917402661001e+00 -1.523524971844516740e+00 1.689513096907275136e+00 -2.802952856939247450e+00 -5.135291972972888885e+01
1.989845255069240482e+00 -1.672036680049992174e+00 1.585031792473212908e+00 -2.817822744131782908e+00 -5.773398054351579134e+01
2.335038960394928420e+00 -1.258589721279768092e+00 1.274347853073531045e+00 -2.206939054429404301e+00 -7.996835154223913378e+01
1.426141707087724253e+00 -1.445698785910199291e+00 1.773185366294065757e+00 -2.659729207125856476e+00 -4.350408758981306789e+01
1.106865742273280606e+00 -1.433368469688329316e+00 1.707813579757568867e+00 -2.589595605418677504e+00 -4.509544532782276605e+01
1.769491278754228958e+00 -1.631323891262065784e+00 1.772123437051650985e+00 -2.828565509203851747e+00 -4.729042158439358445e+01
1.628586215952774641e+00 -1.546886433157150131e+00 1.707328380024197401e+00 -2.762876508074346926e+00 -4.739856862702681894e+01
2.113828429960728617e+00 -1.905138886312894186e+00 1.644874956466006788e+00 -3.210275541093166929e+00 -6.585577796185086186e+01
1.876626397429737469e+00 -1.397511074922404450e+00 1.485976630085837691e+00 -2.440298603162490476e+00 -6.308650400289812410e+01
1.499092280496669316e+00 -1.732414067933189417e+00 1.944091428650809084e+00 -3.025570299556223031e+00 -4.198021077737411844e+01
1.712161691278307973e+00 -1.520878129677167845e+00 1.526291267221480563e+00 -2.636729591465249989e+00 -5.545810650602823699e+01
9.299237618329131427e-01 -1.588334366228985717e+00 1.855812901334222387e+00 -2.848105236137404184e+00 -4.190516862227466532e+01
1.815018106895910366e+00 -1.497633814030252086e+00 1.579794719541052439e+00 -2.595007201990545909e+00 -5.619642682828123981e+01
8.697499001371189475e-01 -1.486663925262330377e+00 1.997364364364595524e+00 -2.854420953362204028e+00 -3.447865849680086114e+01
1.327717097666178514e+00 -1.471115380839013609e+00 1.686739556248535665e+00 -2.653374259679412539e+00 -4.459069322502217148e+01
1.889707305650572655e+00 -1.459529225922632012e+00 1.479399508778590500e+00 -2.521564250908519433e+00 -6.101925985538566977e+01
1.700474659516780340e+00 -1.454672809860154237e+00 1.546148088251172004e+00 -2.479413791846319715e+00 -6.331325990350614319e+01
1.609658501253973251e+00 -1.669962774845734854e+00 1.935464080857591807e+00 -2.917530895729377072e+00 -4.092814734889758910e+01
7.154086144145093140e-01 -1.375615706152839346e+00 1.921547509884640181e+00 -2.686314755517664299e+00 -3.537110524876350581e+01
8.237230409562258382e-01 -1.508656354085840867e+00 1.742769618907152429e+00 -2.733678263260597152e+00 -4.504530916903556204e+01
1.074128797066080887e+00 -1.459066004400378924e+00 1.754633452519788195e+00 -2.713017603347157802e+00 -3.977142027716247696e+01
1.504770417628839452e+00 -1.342808364733045989e+00 1.542360617558199198e+00 -2.550255611193766647e+00 -5.518805678804058346e+01
1.595460630779485856e+00 -1.630326180514866330e+00 1.663237309820586596e+00 -2.828568794946065168e+00 -4.958111178429947330e+01
1.775258156938547938e+00 -1.337614457088959652e+00 1.563309229395495770e+00 -2.527650115398075048e+00 -5.930748552135599994e+01
9.041174515217438312e-01 -1.352597526972802333e+00 1.681581355377157472e+00 -2.609890571840300044e+00 -4.119562471283322225e+01
1.879923306636727798e+00 -1.729397847109493291e+00 1.641168894941021472e+00 -2.886612750257188775e+00 -5.591797802248750315e+01
1.843117429081261527e+00 -1.615442444811743483e+00 1.741551179242644576e+00 -2.855397281573825108e+00 -5.008022009787406148e+01
1.411862492804826230e+00 -1.451847135254928478e+00 1.631119983532204554e+00 -2.606096086712073934e+00 -4.776114217118732341e+01
1.427547913751181952e+00 -1.397248270649882551e+00 1.693554789346572331e+00 -2.496887949484814850e+00 -5.521584397983436077e+01
2.001519214398923552e+00 -1.260370090798214937e+00 1.442262194631803274e+00 -2.391810027146597406e+00 -6.994123572635899677e+01
1.556297317249502044e+00 -1.480603085598375834e+00 1.610765362527309952e+00 -2.686522738211348127e+00 -5.043568859965721174e+01
1.225526210706230579e+00 -1.553684606200287144e+00 1.686862971687729251e+00 -2.775903049807094902e+00 -4.471083200835673210e+01
1.627442809243235811e+00 -1.531521796140132841e+00 1.695641362187716439e+00 -2.804852874870887636e+00 -5.071753772231415525e+01
1.989845255069240482e+00 -1.672036680049992174e+00 1.585031792473212908e+00 -2.817822744131782908e+00 -5.773398054351579134e+01
2.335038960394928420e+00 -1.258589721279768092e+00 1.274347853073531045e+00 -2.206939054429404301e+00 -7.996835154223913378e+01
1.306671981565351359e+00 -1.480039812455821835e+00 1.793078820422913777e+00 -2.705082731109047955e+00 -4.077269077883370585e+01
1.106865742273280606e+00 -1.433368469688329316e+00 1.707813579757568867e+00 -2.589595605418677504e+00 -4.509544532782276605e+01
1.769491278754228958e+00 -1.631323891262065784e+00 1.772123437051650985e+00 -2.828565509203851747e+00 -4.729042158439358445e+01
1.354483974026432058e+00 -1.757473246650030241e+00 1.902149530144036316e+00 -3.035606877201769471e+00 -4.470324762656630213e+01
1.761533909224765271e+00 -1.756120468982014460e+00 1.651678660182113401e+00 -3.024232503137151529e+00 -5.655361307617782529e+01
1.876626397429737469e+00 -1.397511074922404450e+00 1.485976630085837691e+00 -2.440298603162490476e+00 -6.308650400289812410e+01
1.499092280496669316e+00 -1.732414067933189417e+00 1.944091428650809084e+00 -3.025570299556223031e+00 -4.198021077737411844e+01
1.672037579267392271e+00 -1.557001792953639940e+00 1.537943260521672517e+00 -2.670691660003865486e+00 -5.511786243668582586e+01
9.299237618329131427e-01 -1.588334366228985717e+00 1.855812901334222387e+00 -2.848105236137404184e+00 -4.190516862227466532e+01
1.694450716480221608e+00 -1.481531857689654563e+00 1.639753630962043962e+00 -2.615073637663896555e+00 -5.184118665115508406e+01
8.018030015887460671e-01 -1.488970805266413899e+00 2.043450617785246948e+00 -2.884249507400255208e+00 -3.459747781739981320e+01
1.327717097666178514e+00 -1.471115380839013609e+00 1.686739556248535665e+00 -2.653374259679412539e+00 -4.459069322502217148e+01
1.853431571542423884e+00 -1.472063900621832122e+00 1.488980330964213339e+00 -2.545094583027851964e+00 -5.971729158133837245e+01
1.700474659516780340e+00 -1.454672809860154237e+00 1.546148088251172004e+00 -2.479413791846319715e+00 -6.331325990350614319e+01
1.609658501253973251e+00 -1.669962774845734854e+00 1.935464080857591807e+00 -2.917530895729377072e+00 -4.092814734889758910e+01
7.620292601133116239e-01 -1.390961137674795900e+00 1.922273033627187377e+00 -2.698368931773422741e+00 -3.508209607672959862e+01
8.237230409562258382e-01 -1.508656354085840867e+00 1.742769618907152429e+00 -2.733678263260597152e+00 -4.504530916903556204e+01
1.074128797066080887e+00 -1.459066004400378924e+00 1.754633452519788195e+00 -2.713017603347157802e+00 -3.977142027716247696e+01
1.504770417628839452e+00 -1.342808364733045989e+00 1.542360617558199198e+00 -2.550255611193766647e+00 -5.518805678804058346e+01
1.595460630779485856e+00 -1.630326180514866330e+00 1.663237309820586596e+00 -2.828568794946065168e+00 -4.958111178429947330e+01
1.706479847538221239e+00 -1.435747560272150336e+00 1.630843576012439122e+00 -2.637953923378502541e+00 -5.275713958549984994e+01
9.041174515217438312e-01 -1.352597526972802333e+00 1.681581355377157472e+00 -2.609890571840300044e+00 -4.119562471283322225e+01
1.772324898481175914e+00 -1.697443990714309070e+00 1.644698778465099709e+00 -2.865127071297233208e+00 -5.378690361271467424e+01
1.546784357687887024e+00 -1.579451654325079835e+00 1.827464507160986296e+00 -2.863607931949878616e+00 -4.372906939552657946e+01
1.411862492804826230e+00 -1.451847135254928478e+00 1.631119983532204554e+00 -2.606096086712073934e+00 -4.776114217118732341e+01
1.501919085508642171e+00 -1.462002904649742030e+00 1.683016154409858522e+00 -2.576320093128552813e+00 -5.136329351534783427e+01
2.001519214398923552e+00 -1.260370090798214937e+00 1.442262194631803274e+00 -2.391810027146597406e+00 -6.994123572635899677e+01
1.324244335093519576e+00 -1.470237946213022395e+00 1.680004680156631514e+00 -2.699273907583098708e+00 -4.462669157804619857e+01
1.142817018873654611e+00 -1.566212545286165714e+00 1.712216675014463174e+00 -2.808281045722776703e+00 -4.405426821099479184e+01
1.627442809243235811e+00 -1.531521796140132841e+00 1.695641362187716439e+00 -2.804852874870887636e+00 -5.071753772231415525e+01
1.861660787687100971e+00 -1.575749523176951827e+00 1.567807212670862649e+00 -2.667915421228976847e+00 -5.733573812496054956e+01
2.078259023560780072e+00 -1.357634184464861393e+00 1.427231274616882484e+00 -2.423916312990431532e+00 -6.735028818121924132e+01
1.371159020160478859e+00 -1.535413846544486205e+00 1.844871515587946487e+00 -2.778585567914662047e+00 -3.980114332706592961e+01
1.106865742273280606e+00 -1.433368469688329316e+00 1.707813579757568867e+00 -2.589595605418677504e+00 -4.509544532782276605e+01
2.050303343119407096e+00 -1.743065341031434512e+00 1.828043016666693221e+00 -2.953426401555094394e+00 -5.026017708262818928e+01
1.354483974026432058e+00 -1.757473246650030241e+00 1.902149530144036316e+00 -3.035606877201769471e+00 -4.470324762656630213e+01
1.761533909224765271e+00 -1.756120468982014460e+00 1.651678660182113401e+00 -3.024232503137151529e+00 -5.655361307617782529e+01
1.876626397429737469e+00 -1.397511074922404450e+00 1.485976630085837691e+00 -2.440298603162490476e+00 -6.308650400289812410e+01
1.499092280496669316e+00 -1.732414067933189417e+00 1.944091428650809084e+00 -3.025570299556223031e+00 -4.198021077737411844e+01
1.682009937262925581e+00 -1.523422682398720029e+00 1.583242115922784743e+00 -2.645945332682036799e+00 -5.316023065746655618e+01
9.299237618329131427e-01 -1.588334366228985717e+00 1.855812901334222387e+00 -2.848105236137404184e+00 -4.190516862227466532e+01
1.694450716480221608e+00 -1.481531857689654563e+00 1.639753630962043962e+00 -2.615073637663896555e+00 -5.184118665115508406e+01
8.018030015887460671e-01 -1.488970805266413899e+00 2.043450617785246948e+00 -2.884249507400255208e+00 -3.459747781739981320e+01
1.340639587267730803e+00 -1.460674137124615912e+00 1.686723949820437385e+00 -2.637879952276675599e+00 -4.490602450132341517e+01
1.793692307891712634e+00 -1.467624639968123201e+00 1.512697146231370526e+00 -2.553484245240142059e+00 -5.786786881747440248e+01
1.700474659516780340e+00 -1.454672809860154237e+00 1.546148088251172004e+00 -2.479413791846319715e+00 -6.331325990350614319e+01
1.675216286389012543e+00 -1.796503172273223203e+00 2.089074779461773890e+00 -3.125152445632097375e+00 -4.200239811289159064e+01
7.620292601133116239e-01 -1.390961137674795900e+00 1.922273033627187377e+00 -2.698368931773422741e+00 -3.508209607672959862e+01
8.197764617300257184e-01 -1.505112082256550243e+00 1.796905533719692194e+00 -2.760787764946360134e+00 -4.151521584480836680e+01
9.569310215061425096e-01 -1.443719099331192801e+00 1.767128602851054664e+00 -2.693565918944345050e+00 -3.898669582517412380e+01
1.504770417628839452e+00 -1.342808364733045989e+00 1.542360617558199198e+00 -2.550255611193766647e+00 -5.518805678804058346e+01
1.595460630779485856e+00 -1.630326180514866330e+00 1.663237309820586596e+00 -2.828568794946065168e+00 -4.958111178429947330e+01
1.678300530488906706e+00 -1.469894241573731053e+00 1.653946128943533322e+00 -2.697458917122688149e+00 -5.163679793477981406e+01
9.041174515217438312e-01 -1.352597526972802333e+00 1.681581355377157472e+00 -2.609890571840300044e+00 -4.119562471283322225e+01
1.420366549933272493e+00 -1.587925638567752484e+00 1.697544648443603199e+00 -2.791074050343598234e+00 -4.597607645816208333e+01
1.401216124022215848e+00 -1.503297114951124058e+00 1.945425048566547854e+00 -2.862627449989922912e+00 -4.238861842441428962e+01
1.393291323740939891e+00 -1.454148750764897136e+00 1.645618558825844957e+00 -2.614383638819824274e+00 -4.700180268140413631e+01
1.501919085508642171e+00 -1.462002904649742030e+00 1.683016154409858522e+00 -2.576320093128552813e+00 -5.136329351534783427e+01
1.931784677252116111e+00 -1.325887613918999008e+00 1.511913773796268234e+00 -2.479773024900850054e+00 -6.386580569868916513e+01
1.127974122892216879e+00 -1.531056396409700149e+00 1.748901031562840824e+00 -2.788375102535726402e+00 -4.144670547993409571e+01
1.142817018873654611e+00 -1.566212545286165714e+00 1.712216675014463174e+00 -2.808281045722776703e+00 -4.405426821099479184e+01
1.627442809243235811e+00 -1.531521796140132841e+00 1.695641362187716439e+00 -2.804852874870887636e+00 -5.071753772231415525e+01
1.862955675119031262e+00 -1.560327583777181504e+00 1.560726886859947538e+00 -2.648221057813195944e+00 -5.762557956499374257e+01
2.078259023560780072e+00 -1.357634184464861393e+00 1.427231274616882484e+00 -2.423916312990431532e+00 -6.735028818121924132e+01
1.371159020160478859e+00 -1.535413846544486205e+00 1.844871515587946487e+00 -2.778585567914662047e+00 -3.980114332706592961e+01
8.789842974147075161e-01 -1.451135154587755993e+00 1.773636045620686996e+00 -2.628462702061196143e+00 -4.517755479411243869e+01
2.050303343119407096e+00 -1.743065341031434512e+00 1.828043016666693221e+00 -2.953426401555094394e+00 -5.026017708262818928e+01
1.319239423548491219e+00 -1.729657772478001121e+00 1.890179421866918119e+00 -3.005283671846599169e+00 -4.371619370822556760e+01
1.585335403086582273e+00 -1.673196775442259199e+00 1.657823643959293269e+00 -2.939085514565815238e+00 -5.251908639842848459e+01
1.796408476341155191e+00 -1.411317585613114600e+00 1.528159156315495260e+00 -2.469418294188820528e+00 -6.052616230218141169e+01
1.499092280496669316e+00 -1.732414067933189417e+00 1.944091428650809084e+00 -3.025570299556223031e+00 -4.198021077737411844e+01
1.682009937262925581e+00 -1.523422682398720029e+00 1.583242115922784743e+00 -2.645945332682036799e+00 -5.316023065746655618e+01
9.299237618329131427e-01 -1.588334366228985717e+00 1.855812901334222387e+00 -2.848105236137404184e+00 -4.190516862227466532e+01
1.694450716480221608e+00 -1.481531857689654563e+00 1.639753630962043962e+00 -2.615073637663896555e+00 -5.184118665115508406e+01
7.941411702040895859e-01 -1.482090007598110493e+00 2.148549293720650510e+00 -2.936879498826618473e+00 -3.598341711265587861e+01
1.340639587267730803e+00 -1.460674137124615912e+00 1.686723949820437385e+00 -2.637879952276675599e+00 -4.490602450132341517e+01
1.703315280192929215e+00 -1.465883302211234973e+00 1.565453617829600574e+00 -2.560557670416995446e+00 -5.535350859075688135e+01
1.700474659516780340e+00 -1.454672809860154237e+00 1.546148088251172004e+00 -2.479413791846319715e+00 -6.331325990350614319e+01
1.675216286389012543e+00 -1.796503172273223203e+00 2.089074779461773890e+00 -3.125152445632097375e+00 -4.200239811289159064e+01
7.224791466240175764e-01 -1.312781023544178360e+00 2.008135182967691001e+00 -2.655619294271603703e+00 -3.674027024583944012e+01
8.197764617300257184e-01 -1.505112082256550243e+00 1.796905533719692194e+00 -2.760787764946360134e+00 -4.151521584480836680e+01
9.569310215061425096e-01 -1.443719099331192801e+00 1.767128602851054664e+00 -2.693565918944345050e+00 -3.898669582517412380e+01
1.197148615381819159e+00 -1.334855730036356380e+00 1.604116501809064621e+00 -2.618024564588711911e+00 -5.095170525192761346e+01
1.371383856559286185e+00 -1.540309322518175206e+00 1.669182945328089529e+00 -2.757691244843734957e+00 -4.589101714113844821e+01
1.678300530488906706e+00 -1.469894241573731053e+00 1.653946128943533322e+00 -2.697458917122688149e+00 -5.163679793477981406e+01
9.041174515217438312e-01 -1.352597526972802333e+00 1.681581355377157472e+00 -2.609890571840300044e+00 -4.119562471283322225e+01
1.422869952098016144e+00 -1.586953869841667197e+00 1.697016802708883221e+00 -2.789466515622971876e+00 -4.599344037147354669e+01
1.401216124022215848e+00 -1.503297114951124058e+00 1.945425048566547854e+00 -2.862627449989922912e+00 -4.238861842441428962e+01
1.393291323740939891e+00 -1.454148750764897136e+00 1.645618558825844957e+00 -2.614383638819824274e+00 -4.700180268140413631e+01
1.501919085508642171e+00 -1.462002904649742030e+00 1.683016154409858522e+00 -2.576320093128552813e+00 -5.136329351534783427e+01
